Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
vinaigrette curry,71,71,110,79.64,0.00,https://vandemoortele.com/fr-be/product/vandemoorteler-vinaigrette-indian-curry-750-ml,0,0,0.00,0,21700000,"[53,53,65,65,100,100,65,65,41,41,53,41]",1584792438,"Image pack, Image, Video Carousel"
pizza au chevre miel,87,87,110,85.44,0.00,https://vandemoortele.com/fr-fr/recipe/pizza-chevre-miel-aux-noix-de-pecan,0,0,0.00,0.02,404000,"[65,41,41,100,100,65,65,65,82,53,82,53]",1583381190,"Reviews, Image, Video Carousel"
opera café,17,17,110,75.24,0.00,https://vandemoortele.com/fr-fr/product/opera-cafe-chocolat-la-patisserie-du-chefr,0,0,0.00,0,162000000,"[65,82,82,53,53,41,41,65,100,65,41,53]",1584918347,"Knowledge panel, Image pack, Image, Video Carousel"
10 de 30,50,50,110,80.02,0.00,https://vandemoortele.com/fr-fr/produit/celor-gourmand-pour-tourage-1030-toutes-ambiances-de-travail,0,0,0.00,0,25270000000,"[53,82,65,82,65,65,41,65,82,100,82,82]",1584219912,"Site links, Reviews, Video Carousel"
tuky,73,73,110,84.86,0.00,https://vandemoortele.com/cs-cz/taxonomy/term/1326,0,0,0.00,0.01,20600000,"[64,64,100,79,64,79,79,64,64,64,64,100]",1584784997,"Knowledge panel, Image pack, Site links, Reviews, Video Carousel"
plaque cuisson pizza,50,50,110,82.35,0.26,https://vandemoortele.com/fr-fr/product/gastroplaque-pizza-banquet-dorr,0,0,0.00,1,2910000,"[64,79,79,79,79,79,100,79,64,100,64,100]",1584928796,"Featured snippet, Image, Video Carousel, FAQ"
almond croissant,94,94,110,67.85,0.00,https://vandemoortele.com/en-gb/product/almond-croissant,0,0,0.00,0.02,8640000,"[29,41,41,53,65,100,100,82,82,65,53,65]",1584969476,"Image pack, Image, Video Carousel"
huile pour frire,56,56,110,80.29,0.00,https://vandemoortele.com/fr-be/product/vandemoorteler-huile-pour-friture-moins-dodeurs,0,0,0.00,0.22,8720000,"[82,100,100,100,82,82,64,82,100,82,82,100]",1583330866,"Reviews, Featured snippet, Image, Video Carousel, People also ask"
laboratoire cassis,100,100,110,83.54,0.00,https://vandemoortele.com/fr-fr/product/divaromer-cassis-12-l,0,0,0.00,0.09,658000,"[64,79,79,79,64,79,100,79,64,64,64,79]",1584296629,"Local pack, Reviews"
huile fine,70,70,110,81.92,0.15,https://vandemoortele.com/fr-be/product/vandemoorteler-huile-fine-pour-salades-1-l,0,0,0.00,1,47000000,"[64,82,82,100,82,82,100,100,100,100,100,100]",1584867714,"Image pack, Image"
vandemoortele saint vulbas,1,1,110,81,0.00,https://vandemoortele.com/fr-fr/nous-contacter,88,1.83,0.00,0,68,"[82,100,65,29,41,65,29,53,82,65,65,53]",1585278095,"Knowledge panel, Image pack"
fournisseur patisserie professionnelle,96,96,110,50.17,0.87,https://vandemoortele.com/fr-fr/nos-produits,0,0,0.00,0.41,50700,"[65,100,100,65,65,53,29,41,41,82,82,53]",1583147350,"Local pack, Image pack, Site links, Reviews"
vinaigrette au curry,64,64,110,79.83,0.00,https://vandemoortele.com/fr-be/product/vandemoorteler-vinaigrette-indian-curry-750-ml,0,0,0.00,0,24000000,"[41,65,65,65,100,100,65,65,53,29,41,41]",1584378442,"Reviews, Image, Video Carousel"
75g,75,75,110,73.52,0.00,https://vandemoortele.com/fr-fr/product/pain-au-chocolat-75g-reflets-de-gelfinorr,0,0,0.00,0.2,37600000,"[79,64,64,64,79,64,50,64,79,79,79,100]",1583712394,"Image pack, Reviews"
sauce aux moules,98,98,110,86.99,0.00,https://vandemoortele.com/fr-be/product/vandemoorteler-sauce-pour-moules-40-ml,0,0,0.00,0,16800000,"[50,64,50,64,50,100,79,100,100,100,100,50]",1584763424,"Reviews, Image, Video Carousel"
cookie gourmand,73,73,110,76.1,0.00,https://vandemoortele.com/fr-fr/produit/celor-biscuit-gourmand,0,0,0.00,0.01,66000000,"[65,53,53,41,100,65,53,41,53,82,82,82]",1584010911,"Image pack, Site links, Reviews, Image, Video Carousel"
roland cottes,4,4,110,73.53,0.00,https://vandemoortele.com/fr-be/nos-marques/les-pains-perenes-de-roland-cottes,7,0.14,0.00,0,222000,"[3,3,3,2,100,11,7,2,4,2,2,2]",1583778542,Image pack
croissant au jambon fromage,68,68,110,89.4,0.00,https://vandemoortele.com/fr-be/product/croissant-jambon-fromage,0,0,0.00,0,715000,"[52,33,43,33,52,24,81,100,43,67,43,67]",1583694191,"Image pack, Reviews, Image, Video Carousel"
bananenkuchen,36,36,110,59.95,0.00,https://vandemoortele.com/de-de/product/bananen-kuchen,0,0,0.00,0,4240000,"[53,82,100,65,65,53,65,82,82,65,53,65]",1584914769,"Knowledge panel, Image, Video Carousel"
vinaigrette à l huile d olive,38,38,110,83.91,0.00,https://vandemoortele.com/fr-be/product/vandemoorteler-vinaigrette-lhuile-dolive-2-l,0,0,0.00,0,3740000,"[41,53,65,65,100,100,65,65,53,41,41,53]",1584359945,"Reviews, Image, Video Carousel"
bavarois fraise citron,35,35,110,75.49,0.00,https://vandemoortele.com/fr-be/product/bavarois-citron-fraise,0,0,0.00,0,214000,"[12,29,65,100,82,65,65,41,41,53,65,65]",1583321493,"Image pack, Reviews, Image, Video Carousel"
boterkoek,79,79,110,67.98,0.00,https://vandemoortele.com/nl-be/product/boterkoek,0,0,0.00,0,0,"[64,50,79,79,64,64,64,100,64,79,100,64]",1583266327,"Knowledge panel, Reviews, Image, Video Carousel"
oeuf au jambon a la poele,18,18,110,73.23,0.00,https://vandemoortele.com/fr-be/recipe/oeufs-au-plat-au-jambon-et-fromage,0,0,0.00,0,1610000,"[100,100,79,79,100,64,64,79,36,100,64,79]",1583242553,"Reviews, Image, Video Carousel"
beurre pour feuilletage,85,85,110,82.13,0.53,https://vandemoortele.com/fr-fr/product/st-auventr-1030-pour-tourage-toutes-ambiances-de-travail,0,0,0.00,0.97,173000,"[34,22,16,28,16,6,13,28,34,34,66,100]",1584745154,"Image pack, Reviews, Featured snippet, Image, Video Carousel, People also ask"
pain beurre et chocolat,64,64,110,79.2,0.00,https://vandemoortele.com/fr-fr/product/pain-au-chocolat-prepousse-21-beurre,0,0,0.00,0,26800000,"[65,82,82,100,82,53,53,53,65,53,53,53]",1585023006,"Knowledge panel, Image pack, Video, Image, Video Carousel"
sandwich mozzarella,59,59,110,86.36,0.00,https://vandemoortele.com/fr-be/recipe/sandwich-pesto-mozzarella,0,0,0.00,0.05,91100000,"[41,24,65,65,65,82,100,100,65,53,53,53]",1583929125,"Image pack, Reviews, Image, Video Carousel"
pain au saucisse,39,39,110,75.2,0.00,https://vandemoortele.com/fr-be/product/pain-saucisse-fricandelle,0,0,0.00,0.01,5490000,"[41,65,65,65,41,41,65,82,100,82,65,65]",1584302433,"Image pack, Reviews, Image, Video Carousel"
tips & tricks,29,29,110,82.76,0.00,https://vandemoortele.com/fr-be/inspiration/pain-tips-tricks,0,0,0.00,0.01,697000000,"[79,79,64,64,79,79,64,79,100,100,64,100]",1585423064,"Image pack, Video Carousel"
viennoiserie au chocolat,62,62,110,84.03,0.00,https://vandemoortele.com/fr-fr/taxonomy/term/581,0,0,0.00,0,16200000,"[64,64,64,50,64,79,79,50,64,100,100,100]",1583947359,"Image pack, Reviews, Image, Video Carousel"
vande moortel,6,6,110,58.52,0.00,https://vandemoortele.com/fr-fr,1,0.02,0.00,0,330000,"[79,79,100,79,79,64,100,50,100,79,64,64]",1583701698,"Knowledge panel, Image pack, Site links, Reviews, Video Carousel"
vande moortel,7,7,110,58.52,0.00,https://vandemoortele.com/fr-be,0,0,0.00,0,330000,"[79,79,100,79,79,64,100,50,100,79,64,64]",1583701698,"Knowledge panel, Image pack, Site links, Reviews, Video Carousel"
ou trouver de la graisse de boeuf,32,32,110,84.33,0.00,https://vandemoortele.com/fr-be/product/blanc-de-boeufr-graisse-frire,0,0,0.00,0.98,1170000,"[52,43,52,52,43,43,100,43,52,67,43,67]",1585091407,"Video, Featured snippet, Image, Shopping ads, People also ask"
ou trouver de la graisse de boeuf,31,31,110,84.33,0.00,https://vandemoortele.com/fr-fr/product/ossewitr-blanc-de-boeuf-25-kg,0,0,0.00,0.98,1170000,"[52,43,52,52,43,43,100,43,52,67,43,67]",1585091407,"Video, Featured snippet, Image, Shopping ads, People also ask"
trio chocolat,54,54,110,82.9,0.00,https://vandemoortele.com/fr-fr/product/trio-chocolat-la-patisserie-du-chefr,0,0,0.00,0.5,0,"[53,53,65,65,53,65,41,82,82,100,82,100]",1583304839,"Image pack, Reviews, Image, Shopping ads, Video Carousel"
rocky road cake,28,28,110,74.91,0.00,https://vandemoortele.com/en-fi/product/coffee-rocky-road-cake,0,0,0.00,0,15700000,"[64,79,64,100,79,79,79,100,64,100,100,100]",1583561736,"Image pack, Reviews, Image, Video Carousel"
mokas,46,46,110,89.17,0.00,https://vandemoortele.com/fr-fr/produit/celor-moka-gourmand,0,0,0.00,0,944000,"[100,79,79,79,50,79,79,79,79,79,100,64]",1584719093,"Knowledge panel, Local pack, Site links, Reviews, Featured snippet, Image, Video Carousel"
cake rocher,36,36,110,74.08,0.00,https://vandemoortele.com/fr-be/recipe/fashion-cake-rocher,0,0,0.00,0.03,17900000,"[79,64,64,79,64,64,100,100,100,79,79,100]",1584345744,"Image pack, Reviews, Image, Video Carousel"
saucisse fricadelle,41,41,110,78.85,0.00,https://vandemoortele.com/fr-be/product/pain-saucisse-fricandelle,0,0,0.00,0.01,9430,"[50,50,64,64,79,64,100,100,79,100,100,79]",1583691182,"Knowledge panel, Site links, Reviews, Image, Video Carousel"
l huile d arachide,77,77,110,77.97,0.00,https://vandemoortele.com/fr-be/product/vandemoorteler-huile-darachide-1-l,0,0,0.00,0.94,6040000,"[79,64,64,100,50,79,64,64,79,79,79,100]",1584964994,"Knowledge panel, Site links, Image, Shopping ads"
salsa de soja y miel para ensaladas,43,43,90,56.73,0.00,https://vandemoortele.com/es-es/taxonomy/term/996,0,0,0.00,0,8600000,"[100,0,0,0,0,0,0,0,0,0,0,20]",1585494212,"Image pack, Image, Video Carousel"
berliner bol,9,6,90,65.43,0.00,https://vandemoortele.com/nl-nl/bakkerijproducten/zoete-traktaties/a1-berliner-bol,2,0.04,0.00,0,58000000,"[100,14,71,29,14,14,14,14,14,43,14,100]",1585574989,"Knowledge panel, Video, Image"
recette de tapas avec du pain,78,78,90,87.89,0.00,https://vandemoortele.com/fr-be/recette/assiette-de-tapas-espagnoles-avec-assortiment-de-petits-pains-gourmands,0,0,0.00,0.14,1690000,"[25,0,100,25,25,50,75,25,100,50,25,100]",1584175172,"Image pack, Reviews, Image, Video Carousel"
horecatel marche 2019,81,81,90,55.81,0.00,https://vandemoortele.com/fr-be/article/visitez-nous-horecatel,0,0,0.00,0,97,"[100,100,0,0,0,0,0,100,0,100,100,100]",1585036799,"Featured snippet, Video Carousel, FAQ"
boulanger uk,69,69,90,84.84,0.00,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie,0,0,0.00,0.02,11900000,"[14,14,43,14,14,100,14,14,100,14,14,14]",1584100904,"Image pack, Reviews, Tweet, Video"
banquet pizza,1,1,90,68.22,0.00,https://vandemoortele.com/fr-fr/product/gastroplaque-pizza-banquet-dorr,42,0.87,0.00,0,107000000,"[0,0,0,0,14,14,100,0,0,14,43,14]",1583850086,"Local pack, Image pack, Reviews, Video"
ou trouver du kouign amann,97,97,90,76.65,0.00,https://vandemoortele.com/fr-fr/product/kouign-amann-banquet-dorr,0,0,0.00,0.84,752000,"[20,40,40,20,20,20,60,80,20,20,20,100]",1583799752,"Reviews, Featured snippet, Image, AdWords top, Shopping ads, Video Carousel, People also ask"
fournisseur de graisse de boeuf,6,6,90,68.45,0.00,https://vandemoortele.com/fr-be/nos-marques/blanc-de-boeufr,4,0.08,0.00,1,293000,"[50,50,50,50,0,50,0,0,0,50,0,100]",1585519052,"Image pack, Featured snippet"
bocconcino restaurant,88,88,90,70.61,0.00,https://vandemoortele.com/it-it,0,0,0.00,0,93,"[75,100,50,25,25,25,50,25,50,50,25,100]",1583263361,"Local pack, Image pack, Reviews, Video"
filière crc,87,87,90,70.39,0.00,https://vandemoortele.com/fr-fr/article/les-pains-perenes-au-salon-de-lagriculture,0,0,0.00,0,159000,"[35,42,35,27,35,27,19,35,42,42,35,100]",1584308554,"Image pack, Site links, Tweet, Video Carousel"
perfetti van melle confectionery,25,25,90,56.63,0.00,https://vandemoortele.com/sv-se/node/27446,0,0,0.00,0,761000,"[0,0,0,0,0,0,0,0,0,0,100,0]",1583730106,"Site links, Reviews"
combien de graisse de boeuf pour friteuse,52,52,90,81.67,0.00,https://vandemoortele.com/fr-fr/product/ossewitr-blanc-de-boeuf-25-kg,0,0,0.00,0.05,4850000,"[0,0,0,0,0,0,0,100,100,100,100,100]",1584072049,"Image pack, Reviews, Featured snippet, Image, Video Carousel"
sochon au pomme,74,74,90,80.57,0.00,https://vandemoortele.com/fr-fr/product/chausson-pommes-compote,0,0,0.00,0,5560000,"[14,14,100,57,14,14,14,14,29,14,14,43]",1583129552,"Knowledge panel, Reviews, Image, Video Carousel"
b273,42,42,90,72.82,0.00,https://vandemoortele.com/nl-nl/bakkerijproducten/brood/b273-baguette-meergranen-245-g,0,0,0.00,0,3540000,"[0,50,50,0,50,50,0,0,100,50,50,50]",1584302382,"Image pack, Reviews, Video"
blancdeboeuf com,1,1,90,77.91,0.00,https://vandemoortele.com/fr-fr/product/blanc-de-boeufr-1-kg,42,0.87,0.00,0.27,746000,"[100,29,14,14,14,14,57,14,14,29,14,57]",1583195637,"Image pack, Reviews, Video, Image"
huile de friture 25 l prix,15,15,90,71.72,0.00,https://vandemoortele.com/fr-be/product/rissor-chef-huile-pour-friture-25-l,0,0,0.00,0.99,664000,"[14,43,29,14,100,14,14,57,14,14,14,14]",1583440037,"Image pack, Reviews, Video"
la fève galette des rois,93,93,90,87.1,0.00,https://vandemoortele.com/fr-be/produit/galette-des-rois-la-frangipane-avec-feve,0,0,0.00,0.85,402000,"[9,100,9,64,9,18,9,9,9,64,64,9]",1583395487,"Reviews, Video, Featured snippet, Image, People also ask"
grossiste patisserie boulangerie,13,13,90,57.99,0.00,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie,0,0,0.00,0.36,2510000,"[6,6,6,6,18,6,6,100,53,6,6,6]",1583836628,"Local pack, Image pack, Site links"
rotir cuisine,75,75,90,84.6,0.00,https://vandemoortele.com/fr-be/product/rissor-restaurant-margarine-tartinable-cuire-et-rotir-6-x-2-kg,0,0,0.00,0.46,1060000,"[67,33,33,33,33,33,67,33,100,33,33,33]",1584516653,"Image pack, Site links, Reviews, Video, Image, Video Carousel"
krapfen und berliner,94,94,90,57.68,0.00,https://vandemoortele.com/de-at/produkt/berlinerkrapfen,0,0,0.00,0,1560000,"[0,0,0,0,0,0,0,0,0,0,0,100]",1583634423,"Knowledge panel, Reviews, Image, Video Carousel, People also ask"
burger fromage bleu,80,80,90,82.26,0.00,https://vandemoortele.com/fr-be/recette/rosen-burger,0,0,0.00,0,1160000,"[33,33,67,33,67,33,100,33,33,33,33,33]",1585429469,"Image pack, Image, Video Carousel"
fournisseur en boulangerie patisserie,11,11,90,60.97,0.00,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie,4,0.08,0.00,0.14,1850000,"[0,0,50,0,100,0,50,50,50,100,50,50]",1584707443,"Local pack, Site links, Featured snippet"
fama fr,77,77,90,65.82,0.00,https://vandemoortele.com/fr-fr/product/fama-traditionr-ghee-15kg,0,0,0.00,0.08,21800000,"[40,20,100,40,20,20,20,20,20,80,20,40]",1585314252,Site links
horeca expo gent 2018,14,14,90,50.48,0.00,https://vandemoortele.com/fr-be/article/un-pur-regal-chez-vandemoortele-horeca-expo,0,0,0.00,0,88,"[50,50,50,0,0,50,100,50,50,50,50,50]",1585249366,"Image pack, Site links, Video, Video Carousel"
ravier cuisine,49,49,90,80.53,0.00,https://vandemoortele.com/fr-be/margarines-culinary-oils-fats/margarines-and-blends/butter-blend-easy-spreading-tub-0,0,0,0.00,1,247000,"[11,44,100,22,11,11,11,11,33,56,11,11]",1583370273,"Image pack, Reviews, Image"
palm plus,6,18,90,80.12,0.00,https://vandemoortele.com/en/margarines-culinary-oils-fats/fats/gold-cupr-palm-plus,4,0.08,0.00,0,447000000,"[0,0,0,100,57,14,14,0,0,14,0,0]",1585541054,"Image pack, Video Carousel, FAQ"
late night page,56,56,90,69.1,0.00,https://vandemoortele.com/sites/default/files/2017-07/Inspirations%20by%20Vandemoortele_FR_LOWRES_DEF.pdf,0,0,0.00,0,0,"[50,50,0,100,0,50,0,0,0,50,0,0]",1583281434,"Image pack, Site links, Reviews, Video Carousel"
muffin com,38,38,90,62.46,0.00,https://vandemoortele.com/fr-fr/product/muffin-premium-fourre-vanille-chocolat-my-original-muffinsr,0,0,0.00,0,214000000,"[14,100,29,14,14,29,14,14,14,14,14,14]",1583446704,"Site links, Reviews, Image, Video Carousel"
rasped cheese,32,31,90,85.99,0.00,https://vandemoortele.com/en/recipe/croloaf-cheese,0,0,0.00,0,4890000,"[0,33,67,33,0,0,100,100,33,0,0,67]",1585573265,"Image pack, Image, Video Carousel"
abricoteren,43,43,90,53.6,0.00,https://vandemoortele.com/nl-nl/recept/kaneelsuisse,0,0,0.00,0,2740,"[0,100,0,0,0,0,0,100,0,0,0,0]",1584036835,"Image pack, Reviews, Video, Image"
margarine à feuilletage ou acheter,23,23,90,69.91,0.00,https://vandemoortele.com/fr-be/product/opalr-2-feuilletage,0,0,0.00,0.89,81,"[0,14,43,14,14,29,14,14,14,43,14,100]",1583730329,"Image pack, Reviews, Video, Image"
vinaigrette al huile d olive,58,58,90,86.68,0.00,https://vandemoortele.com/fr-be/product/vandemoorteler-vinaigrette-lhuile-dolive-2-l,0,0,0.00,0,2830000,"[0,0,0,0,0,0,0,0,0,0,100,100]",1584068467,"Image pack, Reviews, Image, Video Carousel"
recette couque au beurre belge,56,56,90,78.99,0.00,https://vandemoortele.com/fr-be/product/couque-au-beurre-0,0,0,0.00,0,3720,"[0,0,33,33,0,0,33,0,33,33,33,100]",1584727411,"Image pack, Reviews, Video, Image"
produits americain belgique,34,34,90,69.29,0.00,https://vandemoortele.com/fr-fr/nos-produits,0,0,0.00,0.43,55200000,"[100,0,11,11,11,11,33,11,0,78,33,100]",1584442807,"Knowledge panel, Site links, Reviews, Video, Image"
brownie original,62,62,90,81.28,0.00,https://vandemoortele.com/fr-fr/product/muffin-premium-fourre-facon-brownie-my-original-muffinsr,0,0,0.00,0.07,82700000,"[33,52,43,33,52,43,33,43,43,100,52,33]",1583130507,"Image pack, Reviews, Image, Video Carousel"
focaccia au romarin,51,51,90,81.24,0.00,https://vandemoortele.com/fr-be/product/focaccia-ronde-au-romarin,0,0,0.00,0,118000,"[11,11,100,22,11,22,11,11,11,11,22,22]",1584088530,"Image pack, Reviews, Image, Video Carousel"
9000 gand belgique,16,16,90,81.81,0.00,https://vandemoortele.com/sites/default/files/2016-12/Power%20of%20attorney-Extraordinary%20General%20meeting%20French.pdf,0,0,0.00,0,536000,"[20,80,40,20,0,20,20,20,100,20,20,20]",1584001886,"Knowledge panel, Site links, Reviews"
temperature cuisson baguette,48,48,90,78.65,0.00,https://vandemoortele.com/fr-fr/product/baguette-celestine,0,0,0.00,0,159000,"[60,20,60,20,20,20,20,20,100,20,80,80]",1585357157,"Image, Video Carousel"
cheese croissant,17,17,90,59.03,0.00,https://vandemoortele.com/en-se/product/ham-cheese-butter-croissant-105g,0,0,0.00,0,62500000,"[25,25,25,25,100,25,50,100,25,25,25,25]",1583508193,"Image pack, Reviews, Image, Video Carousel"
la patisserie com,83,83,90,68.45,0.00,https://vandemoortele.com/fr-be/nos-marques/la-patisserie-du-chefr,0,0,0.00,0,62500000,"[20,20,100,20,20,60,20,20,20,20,20,40]",1583691237,"Site links, Reviews, Video Carousel"
decongeler cake,31,31,90,82.01,0.00,https://vandemoortele.com/fr-fr/product/apple-pie-my-original-cakesr,0,0,0.00,0,25600,"[14,14,14,100,43,14,14,14,14,29,57,43]",1585314229,"Featured snippet, Image, People also ask"
croissant margarine ou beurre,49,49,90,72.44,0.00,https://vandemoortele.com/fr-fr/product/st-auventr-croissant-1,0,0,0.00,0.07,187000,"[50,25,50,25,25,25,75,25,100,25,25,25]",1583519266,"Reviews, Featured snippet, Image, Video Carousel"
strawberry crown,58,58,90,64.26,0.00,https://vandemoortele.com/en/bakery-products/pastry/cream-cheese-and-strawberry-crown,0,0,0.00,0,47900000,"[57,14,14,57,14,14,14,100,0,29,43,0]",1584428531,"Image pack, Reviews, Image, Video Carousel"
oeuf hannibal,83,83,90,82.99,0.00,https://vandemoortele.com/fr-fr/produit/sauce-snack-risso-hannibal-1l,0,0,0.00,0,814000,"[20,20,0,0,0,0,80,0,20,0,20,100]",1584566848,"Knowledge panel, Site links, Reviews, Video, Image"
usine gms,30,30,90,90.73,0.00,https://vandemoortele.com/fr-fr/notre-histoire,0,0,0.00,0,178000,"[20,100,20,60,20,60,20,20,40,0,20,20]",1585512056,"Knowledge panel, Video"
indian bakery recipes pdf,20,20,90,49.34,0.00,https://vandemoortele.com/sites/default/files/2018-06/BakeryProductsCatalogueExport2018-2019_0.pdf,0,0,0.00,0,8380000,"[0,0,0,0,0,0,0,0,0,0,100,0]",1583756237,"Image pack, Reviews, Video, Image"
margarine ingredients list,89,89,90,67.06,0.00,https://vandemoortele.com/en/margarines-culinary-oils-fats/margarines-and-blends/risso-25-light-spread,0,0,0.00,0,11500000,"[0,0,0,0,0,100,0,0,11,0,0,11]",1583189370,"Image pack, Site links, Reviews, Featured snippet, People also ask"
margarine maison sans lécithine de soja,81,81,90,65.27,0.00,https://vandemoortele.com/sites/default/files/2017-05/Grondstoffenfolder_2017_FR-LR_Spread_v2_0.pdf,0,0,0.00,0.05,47200,"[0,0,25,25,25,25,25,25,100,75,50,25]",1584160429,"Image pack, Reviews, Image, AdWords bottom, Video Carousel"
